id,ACTION
2519,1
2520,1
2521,0.969
2522,0.991
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,0.991
2531,1
2532,1
2533,0.984
2534,1
2535,1
2536,1
2537,0.995
2538,1
2539,1
2540,1
2541,1
2542,0.742
2543,1
2544,1
2545,1
2546,1
2547,0.991
2548,0.847
2549,0.944
2550,0.997
2551,0.994
2552,1
2553,0.97
2554,0.998
2555,0.183
2556,0.997
2557,1
2558,0.979
2559,0.467
2560,1
2561,0.981
2562,0.999
2563,0.995
2564,0.993
2565,1
2566,1
2567,0.999
2568,0.909
2569,1
2570,1
2571,0.998
2572,0.934
2573,0.997
2574,0.973
2575,0.781
2576,0.96
2577,1
2578,0.718
2579,1
2580,0.999
2581,1
2582,1
2583,0.999
2584,1
2585,1
2586,0.909
2587,1
2588,1
2589,0.688
2590,1
2591,0.999
2592,1
2593,0.1
2594,0.997
2595,0.285
2596,0.958
2597,0.95
2598,1
2599,1
2600,0.999
2601,0.997
2602,1
2603,1
2604,1
2605,0.991
2606,0.986
2607,0.895
2608,0.997
2609,1
2610,0.964
2611,0.997
2612,0.927
2613,0.963
2614,1
2615,1
2616,1
2617,1
2618,1
2619,1
2620,1
2621,0.998
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,0.281
2629,0.967
2630,1
2631,1
2632,1
2633,0.711
2634,0.976
2635,1
2636,1
2637,1
2638,1
2639,0.992
2640,0.998
2641,0.385
2642,0.993
2643,1
2644,1
2645,0.997
2646,0.96
2647,0.998
2648,1
2649,0.894
2650,0.969
2651,1
2652,1
2653,0.968
2654,1
2655,1
2656,1
2657,0.988
2658,0.995
2659,1
2660,0.923
2661,0.992
2662,1
2663,0.167
2664,1
2665,1
2666,0.999
2667,0.98
2668,1
2669,1
2670,0.998
2671,0.883
2672,0.999
2673,1
2674,1
2675,0.991
2676,0.991
2677,1
2678,1
2679,1
2680,0.972
2681,1
2682,1
2683,1
2684,0.996
2685,0.924
2686,1
2687,1
2688,1
2689,1
2690,1
2691,0.999
2692,0.999
2693,1
2694,1
2695,1
2696,0.996
2697,1
2698,0.974
2699,1
2700,0.363
2701,0.998
2702,0.999
2703,0.996
2704,1
2705,0.946
2706,0.771
2707,1
2708,0.793
2709,1
2710,1
2711,0.454
2712,0.852
2713,1
2714,0.996
2715,1
2716,1
2717,0.873
2718,1
2719,1
2720,1
2721,1
2722,1
2723,0.707
2724,1
2725,1
2726,0.996
2727,1
2728,0.991
2729,1
2730,0.999
2731,1
2732,0.939
2733,1
2734,0.995
2735,1
2736,1
2737,0.066
2738,0.999
2739,0.999
2740,1
2741,1
2742,0.93
2743,0.999
2744,1
2745,1
2746,0.993
2747,0.998
2748,0.993
2749,1
2750,1
2751,1
2752,0.999
2753,0.998
2754,1
2755,0.999
2756,0.955
2757,0.999
2758,0.896
2759,1
2760,0.999
2761,1
2762,0.999
2763,0.999
2764,0.986
2765,0.985
2766,1
2767,1
2768,0.575
2769,1
2770,0.799
2771,0.995
2772,1
2773,1
2774,1
2775,0.947
2776,0.984
2777,1
2778,1
2779,1
2780,0.357
2781,0.999
2782,0.999
2783,0.877
2784,0.838
2785,1
2786,1
2787,1
2788,0.996
2789,0.993
2790,0.999
2791,1
2792,0.65
2793,0.993
2794,0.951
2795,1
2796,1
2797,0.991
2798,0.994
2799,0.994
2800,1
2801,0.929
2802,1
2803,1
2804,0.997
2805,0.98
2806,1
2807,0.999
2808,1
2809,1
2810,0.406
2811,1
2812,1
2813,0.999
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,0.61
2821,1
2822,0.995
2823,1
2824,0.999
2825,0.999
2826,1
2827,1
2828,1
2829,1
2830,0.992
2831,1
2832,1
2833,0.969
2834,0.991
2835,1
2836,1
2837,0.251
2838,1
2839,1
2840,1
2841,1
2842,1
2843,0.999
2844,0.995
2845,0.997
2846,0.999
2847,0.998
2848,1
2849,0.999
2850,0.997
2851,0.556
2852,1
2853,0.935
2854,0.994
2855,0.999
2856,0.993
2857,1
2858,0.958
2859,0.605
2860,0.351
2861,0.955
2862,1
2863,1
2864,0.117
2865,1
2866,0.999
2867,1
2868,0.999
2869,1
2870,1
2871,1
2872,0.978
2873,0.997
2874,1
2875,1
2876,1
2877,1
2878,0.999
2879,0.997
2880,1
2881,0.973
2882,1
2883,1
2884,0.999
2885,0.991
2886,1
2887,1
2888,1
2889,1
2890,0.968
2891,0.999
2892,0.995
2893,0.966
2894,1
2895,0.958
2896,0.999
2897,1
2898,1
2899,1
2900,0.999
2901,0.999
2902,1
2903,0.835
2904,1
2905,1
2906,1
2907,1
2908,0.956
2909,1
2910,1
2911,1
2912,0.307
2913,0.999
2914,0.997
2915,0.996
2916,0.999
2917,0.941
2918,1
2919,0.989
2920,1
2921,1
2922,0.903
2923,1
2924,0.067
2925,0.923
2926,0.813
2927,0.919
2928,1
2929,1
2930,0.008
2931,0.998
2932,0.974
2933,1
2934,1
2935,1
2936,1
2937,0.983
2938,0.999
2939,1
2940,1
2941,1
2942,0.876
2943,1
2944,1
2945,0.421
2946,0.936
2947,1
2948,0.886
2949,1
2950,1
2951,0.999
2952,0.999
2953,0.997
2954,0.996
2955,0.982
2956,0.998
2957,1
2958,0.996
2959,1
2960,0.999
2961,1
2962,0.995
2963,0.941
2964,1
2965,0.942
2966,1
2967,1
2968,1
2969,0.611
2970,1
2971,1
2972,0.988
2973,0.97
2974,1
2975,1
2976,0.998
2977,0.536
2978,0.995
2979,0.999
2980,0.999
2981,0.999
2982,0.952
2983,0.999
2984,1
2985,1
2986,1
2987,0.999
2988,1
2989,1
2990,0.984
2991,1
2992,0.907
2993,1
2994,0.756
2995,1
2996,0.996
2997,1
2998,0.98
2999,0.844
3000,1
3001,0.998
3002,1
3003,0.992
3004,0.999
3005,1
3006,0.999
3007,0.533
3008,0.377
3009,1
3010,1
3011,0.501
3012,1
3013,0.993
3014,1
3015,0.999
3016,1
3017,1
3018,1
3019,0.851
3020,1
3021,0.993
3022,1
3023,1
3024,0.987
3025,0.234
3026,0.999
3027,0.999
3028,1
3029,0.999
3030,1
3031,1
3032,0.994
3033,1
3034,0.998
3035,0.336
3036,0.998
3037,1
3038,1
3039,0.625
3040,1
3041,1
3042,1
3043,1
3044,0.366
3045,0.997
3046,1
3047,0.924
3048,0.997
3049,1
3050,0.998
3051,1
3052,1
3053,0.994
3054,1
3055,1
3056,1
3057,0.689
3058,1
3059,0.965
3060,1
3061,0.994
3062,1
3063,1
3064,0.998
3065,0.998
3066,1
3067,0.997
3068,0.937
3069,1
3070,0.965
3071,0.882
3072,0.991
3073,1
3074,1
3075,0.99
3076,0.998
3077,0.997
3078,0.996
3079,0.972
3080,1
3081,1
3082,0.998
3083,1
3084,0.945
3085,1
3086,0.974
3087,1
3088,0.999
3089,0.738
3090,1
3091,1
3092,1
3093,0.998
3094,1
3095,0.518
3096,0.707
3097,1
3098,1
3099,0.999
3100,0.999
3101,1
3102,1
3103,0.981
3104,1
3105,0.999
3106,0.985
3107,1
3108,0.979
3109,0.997
3110,1
3111,0.995
3112,0.997
3113,1
3114,0.993
3115,1
3116,1
3117,0.997
3118,0.997
3119,1
3120,0.999
3121,1
3122,1
3123,0.998
3124,0.985
3125,1
3126,0.982
3127,0.988
3128,0.999
3129,0.999
3130,1
3131,0.867
3132,0.545
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,1
3141,0.999
3142,0.998
3143,1
3144,0.999
3145,1
3146,0.99
3147,0.996
3148,0.85
3149,1
3150,0.924
3151,0.998
3152,0.822
3153,0.991
3154,1
3155,1
3156,0.99
3157,1
3158,0.995
3159,0.886
3160,1
3161,0.998
3162,1
3163,0.323
3164,0.997
3165,0.926
3166,1
3167,1
3168,0.932
3169,1
3170,0.998
3171,0.993
3172,1
3173,1
3174,1
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,0.999
3183,0.691
3184,0.999
3185,0.992
3186,1
3187,0.979
3188,1
3189,1
3190,0.984
3191,1
3192,1
3193,1
3194,0.993
3195,1
3196,1
3197,1
3198,0.979
3199,0.995
3200,1
3201,1
3202,0.997
3203,1
3204,1
3205,1
3206,1
3207,0.999
3208,1
3209,0.999
3210,0.999
3211,0.951
3212,1
3213,0.949
3214,0.882
3215,0.999
3216,1
3217,1
3218,1
3219,1
3220,1
3221,1
3222,0.999
3223,0.999
3224,0.999
3225,0.939
3226,1
3227,1
3228,0.989
3229,0.969
3230,1
3231,1
3232,0.998
3233,1
3234,0.999
3235,1
3236,1
3237,1
3238,1
3239,1
3240,1
3241,0.754
3242,0.935
3243,0.994
3244,1
3245,0.998
3246,0.803
3247,1
3248,0.999
3249,1
3250,0.878
3251,0.993
3252,1
3253,1
3254,0.995
3255,1
3256,0.999
3257,1
3258,1
3259,0.93
3260,0.999
3261,1
3262,1
3263,0.998
3264,1
3265,1
3266,1
3267,1
3268,0.971
3269,0.999
3270,0.987
3271,1
3272,1
3273,0.82
3274,1
3275,0.843
3276,0.999
3277,0.994
3278,1
3279,0.854
3280,1
3281,0.888
3282,1
3283,1
3284,1
3285,0.998
3286,0.997
3287,0.945
3288,1
3289,1
3290,0.999
3291,1
3292,1
3293,0.992
3294,0.552
3295,1
3296,1
3297,0.328
3298,0.997
3299,1
3300,0.948
3301,0.932
3302,0.999
3303,1
3304,1
3305,0.946
3306,0.998
3307,0.993
3308,0.361
3309,0.961
3310,0.994
3311,0.907
3312,0.995
3313,1
3314,1
3315,1
3316,1
3317,0.943
3318,1
3319,1
3320,0.189
3321,0.957
3322,1
3323,1
3324,1
3325,0.997
3326,1
3327,1
3328,0.999
3329,0.999
3330,1
3331,0.999
3332,0.034
3333,0.999
3334,1
3335,0.967
3336,0.842
3337,1
3338,0.997
3339,1
3340,1
3341,1
3342,1
3343,0.999
3344,1
3345,1
3346,0.999
3347,0.979
3348,0.998
3349,1
3350,0.987
3351,0.993
3352,0.983
3353,0.998
3354,1
3355,0.981
3356,1
3357,1
3358,0.641
3359,1
3360,0.999
3361,1
3362,0.993
3363,1
3364,0.992
3365,0.992
3366,1
3367,1
3368,1
3369,0.669
3370,1
3371,0.986
3372,0.967
3373,0.998
3374,0.999
3375,1
3376,1
3377,0.995
3378,1
3379,1
3380,0.998
3381,1
3382,1
3383,0.98
3384,1
3385,0.997
3386,0.997
3387,0.999
3388,1
3389,0.896
3390,1
3391,0.878
3392,1
3393,1
3394,1
3395,0.996
3396,0.84
3397,0.89
3398,0.998
3399,0.995
3400,0.985
3401,1
3402,1
3403,1
3404,0.996
3405,0.981
3406,1
3407,0.999
3408,0.999
3409,1
3410,0.992
3411,0.996
3412,1
3413,0.516
3414,1
3415,1
3416,1
3417,0.998
3418,1
3419,1
3420,1
3421,0.999
3422,0.999
3423,0.985
3424,1
3425,0.6
3426,0.999
3427,0.997
3428,0.999
3429,0.996
3430,0.998
3431,1
3432,0.994
3433,1
3434,0.716
3435,1
3436,0.68
3437,0.998
3438,1
3439,0.998
3440,0.291
3441,0.998
3442,0.999
3443,1
3444,1
3445,1
3446,0.998
3447,0.998
3448,1
3449,1
3450,0.998
3451,1
3452,0.999
3453,0.998
3454,0.991
3455,0.997
3456,0.986
3457,1
3458,1
3459,0.636
3460,1
3461,0.813
3462,1
3463,1
3464,1
3465,0.999
3466,1
3467,1
3468,1
3469,1
3470,1
3471,0.998
3472,1
3473,0.51
3474,0.999
3475,1
3476,0.999
3477,0.205
3478,0.919
3479,0.994
3480,0.994
3481,1
3482,0.971
3483,1
3484,0.999
3485,1
3486,0.996
3487,0.398
3488,1
3489,1
3490,1
3491,0.999
3492,1
3493,0.999
3494,1
3495,1
3496,1
3497,1
3498,0.988
3499,1
3500,0.999
3501,1
3502,0.999
3503,1
3504,0.975
3505,0.992
3506,0.374
3507,0.988
3508,1
3509,1
3510,0.998
3511,1
3512,0.864
3513,1
3514,1
3515,1
3516,0.765
3517,0.999
3518,0.975
3519,0.834
3520,0.996
3521,1
3522,1
3523,1
3524,0.508
3525,0.931
3526,0.996
3527,1
3528,0.969
3529,1
3530,1
3531,0.993
3532,1
3533,1
3534,0.984
3535,1
3536,1
3537,1
3538,1
3539,1
3540,0.584
3541,0.993
3542,1
3543,0.982
3544,1
3545,1
3546,1
3547,0.962
3548,1
3549,0.13
3550,1
3551,0.984
3552,0.879
3553,0.359
3554,1
3555,1
3556,1
3557,0.28
3558,1
3559,1
3560,1
3561,0.997
3562,0.861
3563,1
3564,0.983
3565,0.999
3566,1
3567,1
3568,0.998
3569,1
3570,1
3571,1
3572,1
3573,1
3574,1
3575,1
3576,1
3577,0.998
3578,1
3579,0.998
3580,0.912
3581,1
3582,1
3583,0.97
3584,1
3585,1
3586,1
3587,0.724
3588,0.853
3589,1
3590,1
3591,1
3592,0.993
3593,1
3594,1
3595,0.989
3596,1
3597,0.93
3598,0.672
3599,0.999
3600,0.995
3601,1
3602,1
3603,1
3604,0.534
3605,1
3606,1
3607,0.956
3608,1
3609,1
3610,0.797
3611,1
3612,0.964
3613,0.999
3614,1
3615,0.998
3616,1
3617,0.992
3618,1
3619,1
3620,0.971
3621,1
3622,1
3623,1
3624,1
3625,1
3626,0.995
3627,0.999
3628,1
3629,1
3630,0.999
3631,0.995
3632,1
3633,1
3634,1
3635,0.987
3636,0.996
3637,0.637
3638,0.999
3639,1
3640,0.974
3641,1
3642,0.999
3643,0.993
3644,1
3645,0.981
3646,1
3647,1
3648,1
3649,1
3650,1
3651,0.993
3652,1
3653,0.994
3654,1
3655,1
3656,0.995
3657,1
3658,1
3659,0.947
3660,1
3661,0.988
3662,1
3663,1
3664,0.999
3665,0.597
3666,0.997
3667,0.99
3668,0.943
3669,0.836
3670,1
3671,0.988
3672,0.998
3673,1
3674,1
3675,1
3676,1
3677,0.939
3678,1
3679,0.998
3680,1
3681,0.987
3682,1
3683,0.998
3684,0.986
3685,1
3686,1
3687,1
3688,1
3689,1
3690,0.988
3691,0.998
3692,1
3693,0.994
3694,1
3695,1
3696,0.997
3697,0.997
3698,0.998
3699,0.999
3700,0.996
3701,1
3702,0.995
3703,1
3704,1
3705,1
3706,0.998
3707,0.989
3708,1
3709,0.849
3710,0.999
3711,0.994
3712,0.997
3713,1
3714,1
3715,1
3716,1
3717,1
3718,0.991
3719,1
3720,0.965
3721,0.998
3722,1
3723,0.965
3724,0.985
3725,0.278
3726,0.486
3727,0.998
3728,0.955
3729,0.998
3730,0.059
3731,1
3732,0.653
3733,1
3734,1
3735,1
3736,1
3737,1
3738,0.999
3739,1
3740,0.996
3741,0.997
3742,1
3743,1
3744,1
3745,0.996
3746,0.991
3747,0.998
3748,0.996
3749,0.729
3750,0.998
3751,1
3752,1
3753,0.995
3754,1
3755,0.988
3756,0.992
3757,1
3758,0.999
3759,1
3760,1
3761,0.997
3762,1
3763,0.991
3764,1
3765,1
3766,0.998
3767,0.997
3768,0.992
3769,1
3770,1
3771,0.993
3772,1
3773,0.966
3774,1
3775,1
3776,0.939
3777,0.976
3778,1
3779,0.965
3780,0.999
3781,0.999
3782,1
3783,0.935
3784,1
3785,0.999
3786,0.758
3787,0.996
3788,0.999
3789,0.999
3790,1
3791,0.999
3792,1
3793,0.999
3794,0.999
3795,1
3796,1
3797,0.994
3798,1
3799,0.982
3800,0.995
3801,1
3802,0.98
3803,1
3804,1
3805,1
3806,0.999
3807,1
3808,1
3809,0.868
3810,1
3811,0.99
3812,0.979
3813,1
3814,1
3815,1
3816,1
3817,1
3818,0.968
3819,1
3820,0.998
3821,0.999
3822,0.784
3823,1
3824,1
3825,0.995
3826,0.999
3827,0.999
3828,0.529
3829,1
3830,0.997
3831,1
3832,1
3833,0.971
3834,0.994
3835,0.927
3836,1
3837,1
3838,1
3839,0.999
3840,1
3841,0.979
3842,0.999
3843,0.873
3844,1
3845,0.999
3846,0.998
3847,0.407
3848,1
3849,0.928
3850,0.999
3851,0.997
3852,1
3853,0.99
3854,1
3855,0.997
3856,1
3857,1
3858,0.726
3859,1
3860,0.997
3861,1
3862,0.626
3863,1
3864,1
3865,1
3866,1
3867,0.999
3868,0.97
3869,0.998
3870,0.998
3871,0.997
3872,0.994
3873,0.48
3874,1
3875,1
3876,1
3877,1
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,0.997
3885,0.999
3886,1
3887,1
3888,0.999
3889,1
3890,0.974
3891,1
3892,1
3893,0.995
3894,1
3895,0.997
3896,1
3897,0.629
3898,1
3899,1
3900,0.999
3901,1
3902,0.424
3903,0.996
3904,0.997
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,0.43
3919,1
3920,1
3921,1
3922,0.993
3923,1
3924,0.999
3925,1
3926,1
3927,1
3928,1
3929,1
3930,1
3931,0.376
3932,1
3933,1
3934,1
3935,0.987
3936,1
3937,0.991
3938,0.834
3939,0.999
3940,0.685
3941,1
3942,0.994
3943,1
3944,0.999
3945,1
3946,0.996
3947,1
3948,0.999
3949,1
3950,0.881
3951,1
3952,1
3953,1
3954,0.999
3955,0.999
3956,0.975
3957,1
3958,1
3959,1
3960,1
3961,1
3962,0.992
3963,0.999
3964,0.999
3965,0.998
3966,0.999
3967,0.725
3968,0.934
3969,0.987
3970,1
3971,1
3972,1
3973,0.999
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,1
3982,0.991
3983,0.998
3984,1
3985,1
3986,1
3987,0.99
3988,1
3989,1
3990,1
3991,0.962
3992,1
3993,0.986
3994,0.623
3995,0.875
3996,0.942
3997,1
3998,0.284
3999,0.738
4000,1
4001,1
4002,1
4003,0.998
4004,1
4005,0.688
4006,0.996
4007,1
4008,0.95
4009,1
4010,1
4011,0.74
4012,1
4013,1
4014,1
4015,0.998
4016,0.999
4017,0.999
4018,0.999
4019,1
4020,1
4021,0.886
4022,0.997
4023,0.993
4024,1
4025,1
4026,1
4027,0.996
4028,1
4029,0.999
4030,1
4031,0.992
4032,1
4033,0.966
4034,0.998
4035,0.999
4036,0.848
4037,0.998
4038,1
4039,1
4040,1
4041,0.896
4042,0.995
4043,1
4044,1
4045,0.984
4046,0.872
4047,0.999
4048,0.997
4049,1
4050,0.999
4051,0.999
4052,0.982
4053,0.993
4054,1
4055,0.998
4056,0.99
4057,0.675
4058,1
4059,1
4060,1
4061,1
4062,1
4063,0.987
4064,1
4065,0.949
4066,1
4067,1
4068,0.967
4069,1
4070,0.845
4071,1
4072,1
4073,1
4074,0.378
4075,1
4076,0.978
4077,1
4078,1
4079,1
4080,0.998
4081,1
4082,1
4083,0.984
4084,1
4085,1
4086,1
4087,0.986
4088,0.995
4089,1
4090,0.994
4091,0.636
4092,0.998
4093,1
4094,0.968
4095,1
4096,1
4097,0.993
4098,1
4099,0.999
4100,0.997
4101,0.999
4102,0.98
4103,0.471
4104,0.999
4105,1
4106,0.992
4107,1
4108,1
4109,1
4110,0.992
4111,0.977
4112,0.998
4113,0.858
4114,0.998
4115,0.997
4116,1
4117,1
4118,1
4119,1
4120,1
4121,0.99
4122,0.956
4123,0.997
4124,0.984
4125,0.999
4126,1
4127,0.502
4128,1
4129,1
4130,1
4131,1
4132,1
4133,1
4134,1
4135,0.877
4136,0.999
4137,1
4138,0.999
4139,1
4140,0.927
4141,0.963
4142,1
4143,1
4144,1
4145,0.87
4146,0.99
4147,0.999
4148,0.999
4149,0.995
4150,1
4151,1
4152,1
4153,1
4154,1
4155,0.848
4156,1
4157,0.999
4158,0.89
4159,0.56
4160,1
4161,0.988
4162,1
4163,1
4164,0.999
4165,0.753
4166,0.087
4167,0.997
4168,0.999
4169,0.952
4170,1
4171,1
4172,1
4173,0.999
4174,0.997
4175,0.998
4176,0.999
4177,1
4178,1
4179,1
4180,0.997
4181,0.999
4182,1
4183,0.997
4184,0.995
4185,1
4186,0.998
4187,1
4188,1
4189,1
4190,1
4191,0.324
4192,1
4193,1
4194,1
4195,0.997
4196,0.997
4197,1
4198,0.999
4199,0.988
4200,1
4201,1
4202,1
4203,0.997
4204,0.986
4205,0.679
4206,0.999
4207,0.992
4208,1
4209,1
4210,1
4211,1
4212,1
4213,0.999
4214,1
4215,0.999
4216,1
4217,1
4218,0.996
4219,1
4220,0.999
4221,1
4222,1
4223,0.815
4224,0.998
4225,0.69
4226,1
4227,0.243
4228,1
4229,0.999
4230,0.998
4231,0.398
4232,0.999
4233,0.993
4234,1
4235,1
4236,0.999
4237,0.859
4238,1
4239,1
4240,0.996
4241,1
4242,1
4243,1
4244,0.996
4245,0.997
4246,1
4247,1
4248,1
4249,1
4250,1
4251,1
4252,0.583
4253,1
4254,1
4255,0.975
4256,1
4257,0.999
4258,1
4259,0.948
4260,1
4261,1
4262,0.99
4263,0.999
4264,0.333
4265,1
4266,1
4267,0.966
4268,0.999
4269,1
4270,0.996
4271,1
4272,0.998
4273,0.987
4274,1
4275,0.981
4276,1
4277,0.996
4278,0.98
4279,0.692
4280,1
4281,0.999
4282,1
4283,0.99
4284,0.979
4285,0.996
4286,0.993
4287,0.952
4288,1
4289,1
4290,1
4291,0.999
4292,0.999
4293,0.999
4294,0.794
4295,0.99
4296,0.999
4297,1
4298,1
4299,1
4300,0.997
4301,1
4302,1
4303,1
4304,0.986
4305,1
4306,0.127
4307,0.861
4308,0.128
4309,1
4310,0.999
4311,0.999
4312,1
4313,0.976
4314,0.999
4315,0.997
4316,0.45
4317,0.996
4318,0.97
4319,1
4320,0.991
4321,1
4322,1
4323,0.998
4324,1
4325,0.997
4326,0.992
4327,0.996
4328,0.99
4329,1
4330,0.999
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,0.985
4339,0.998
4340,1
4341,0.999
4342,0.997
4343,0.997
4344,0.998
4345,1
4346,0.999
4347,0.999
4348,1
4349,0.991
4350,0.684
4351,0.995
4352,1
4353,1
4354,1
4355,1
4356,1
4357,1
4358,0.985
4359,0.997
4360,1
4361,1
4362,0.998
4363,1
4364,1
4365,0.968
4366,1
4367,0.89
4368,1
4369,0.867
4370,1
4371,1
4372,0.994
4373,0.999
4374,1
4375,0.408
4376,1
4377,1
4378,0.998
4379,1
4380,1
4381,1
4382,1
4383,1
4384,0.999
4385,0.999
4386,1
4387,0.998
4388,0.996
4389,0.998
4390,0.416
4391,0.909
4392,1
4393,0.983
4394,1
4395,0.997
4396,0.995
4397,1
4398,1
4399,0.997
4400,1
4401,0.884
4402,1
4403,1
4404,1
4405,0.963
4406,1
4407,1
4408,0.999
4409,1
4410,1
4411,1
4412,0.954
4413,0.963
4414,1
4415,0.996
4416,1
4417,1
4418,0.589
4419,1
4420,0.786
4421,1
4422,1
4423,1
4424,1
4425,0.624
4426,1
4427,0.999
4428,0.998
4429,1
4430,0.819
4431,1
4432,0.998
4433,1
4434,0.998
4435,1
4436,1
4437,0.997
4438,0.995
4439,1
4440,1
4441,1
4442,1
4443,0.999
4444,0.999
4445,1
4446,0.999
4447,0.999
4448,0.999
4449,1
4450,1
4451,1
4452,1
4453,0.999
4454,1
4455,1
4456,0.999
4457,1
4458,1
4459,1
4460,0.999
4461,1
4462,0.999
4463,1
4464,0.646
4465,1
4466,1
4467,0.455
4468,1
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,0.992
4476,0.999
4477,1
4478,1
4479,0.91
4480,0.627
4481,0.997
4482,1
4483,1
4484,1
4485,1
4486,0.998
4487,0.459
4488,1
4489,0.936
4490,1
4491,1
4492,0.608
4493,1
4494,0.995
4495,1
4496,0.995
4497,0.604
4498,0.981
4499,1
4500,0.998
4501,1
4502,0.977
4503,0.984
4504,1
4505,1
4506,1
4507,1
4508,1
4509,1
4510,0.801
4511,1
4512,1
4513,0.99
4514,1
4515,1
4516,0.996
4517,0.975
4518,0.739
4519,0.495
4520,1
4521,0.999
4522,0.998
4523,1
4524,0.945
4525,0.995
4526,1
4527,0.716
4528,1
4529,0.998
4530,0.997
4531,0.88
4532,0.966
4533,0.642
4534,0.994
4535,1
4536,1
4537,0.999
4538,0.998
4539,1
4540,1
4541,1
4542,0.995
4543,1
4544,0.63
4545,1
4546,0.999
4547,1
4548,0.989
4549,1
4550,0.754
4551,1
4552,0.967
4553,0.997
4554,0.99
4555,1
4556,1
4557,1
4558,0.924
4559,0.999
4560,1
4561,0.096
4562,0.792
4563,1
4564,0.98
4565,1
4566,1
4567,0.986
4568,1
4569,1
4570,0.999
4571,1
4572,0.989
4573,0.999
4574,1
4575,1
4576,1
4577,0.968
4578,1
4579,1
4580,0.995
4581,0.999
4582,1
4583,1
4584,1
4585,0.987
4586,0.954
4587,0.995
4588,1
4589,0.989
4590,1
4591,0.997
4592,1
4593,1
4594,1
4595,1
4596,0.994
4597,0.995
4598,1
4599,0.973
4600,0.984
4601,1
4602,0.994
4603,1
4604,1
4605,1
4606,0.902
4607,0.995
4608,1
4609,1
4610,1
4611,0.03
4612,0.993
4613,0.999
4614,0.999
4615,0.979
4616,1
4617,0.999
4618,1
4619,0.999
4620,1
4621,1
4622,0.99
4623,1
4624,0.994
4625,0.993
4626,0.997
4627,0.999
4628,0.547
4629,0.99
4630,0.99
4631,0.981
4632,0.993
4633,1
4634,1
4635,1
4636,1
4637,0.999
4638,1
4639,0.975
4640,1
4641,1
4642,0.984
4643,0.998
4644,1
4645,1
4646,1
4647,1
4648,0.458
4649,1
4650,0.986
4651,0.97
4652,0.998
4653,0.533
4654,1
4655,0.998
4656,0.999
4657,1
4658,1
4659,1
4660,1
4661,1
4662,0.995
4663,0.876
4664,1
4665,1
4666,1
4667,1
4668,1
4669,1
4670,0.998
4671,0.998
4672,0.742
4673,0.995
4674,0.798
4675,0.885
4676,0.991
4677,0.974
4678,1
4679,1
4680,0.996
4681,1
4682,1
4683,0.995
4684,0.999
4685,0.999
4686,0.947
4687,0.98
4688,0.998
4689,1
4690,1
4691,1
4692,1
4693,1
4694,0.966
4695,0.998
4696,1
4697,1
4698,1
4699,1
4700,0.998
4701,0.984
4702,1
4703,1
4704,1
4705,0.988
4706,0.968
4707,0.999
4708,1
4709,0.965
4710,1
4711,0.998
4712,0.993
4713,1
4714,1
4715,1
4716,0.83
4717,0.999
4718,1
4719,0.997
4720,0.929
4721,0.997
4722,0.417
4723,0.776
4724,1
4725,0.999
4726,1
4727,0.963
4728,0.511
4729,1
4730,1
4731,1
4732,0.998
4733,1
4734,0.999
4735,1
4736,0.996
4737,1
4738,0.999
4739,1
4740,1
4741,0.567
4742,1
4743,1
4744,1
4745,0.993
4746,0.997
4747,0.915
4748,0.992
4749,0.999
4750,1
4751,0.988
4752,0.999
4753,0.632
4754,1
4755,1
4756,1
4757,0.765
4758,0.978
4759,1
4760,1
4761,0.997
4762,1
4763,0.987
4764,1
4765,1
4766,0.972
4767,0.62
4768,1
4769,1
4770,0.997
4771,1
4772,0.999
4773,0.999
4774,0.982
4775,0.996
4776,0.959
4777,1
4778,1
4779,0.948
4780,0.871
4781,0.998
4782,1
4783,1
4784,0.986
4785,1
4786,0.996
4787,0.863
4788,0.988
4789,1
4790,0.974
4791,0.589
4792,0.888
4793,0.857
4794,0.918
4795,0.65
4796,0.995
4797,1
4798,1
4799,0.994
4800,0.999
4801,1
4802,1
4803,1
4804,1
4805,0.981
4806,1
4807,1
4808,1
4809,1
4810,1
4811,0.998
4812,0.956
4813,0.999
4814,0.619
4815,1
4816,0.567
4817,1
4818,0.967
4819,0.954
4820,1
4821,1
4822,0.97
4823,0.997
4824,0.959
4825,0.969
4826,1
4827,0.92
4828,1
4829,1
4830,0.999
4831,0.999
4832,1
4833,1
4834,0.997
4835,1
4836,0.999
4837,0.941
4838,1
4839,1
4840,1
4841,0.999
4842,1
4843,0.806
4844,0.999
4845,0.931
4846,0.994
4847,1
4848,0.864
4849,1
4850,0.971
4851,1
4852,1
4853,1
4854,1
